id,query_type,message,Class,Label,Hate_Speech,Offensive_Language,Insult,Normal_Comment
285764,Facebook:/<post-id>/comments,Se sont les militaires Zakhawa qui contrôlent le trafic des armes.,offensive,2,0,2,0,0
285766,Facebook:/<post-id>/comments,Chamaraktou wadjib aleikoum très bien,insult,3,0,0,3,0
285768,Facebook:/<post-id>/comments,Les chamarikhes,hate,1,1,0,0,0
285769,Facebook:/<post-id>/comments,Arrêté CASAC et envoyé en prison point barre. Birti,offensive,2,0,2,0,0
285772,Facebook:/<post-id>/comments,Allez fout le camp,insult,3,0,0,3,0
285774,Facebook:/<post-id>/comments,Griot clown,insult,3,0,0,3,0
285776,Facebook:/<post-id>/comments,C'est un vergogne complet,insult,3,0,0,3,0
285777,Facebook:/<post-id>/comments,Non bongoro tu es traitre. ,insult,3,0,0,3,0
285778,Facebook:/<post-id>/comments,??Bande de vipères,insult,3,0,0,3,0
285779,Facebook:/<post-id>/comments,"des mensonges à la con...gal ""ils sont sauvés de justesse et seront pris en charge par l'état et l'UNICEF""??..quel comédie franchement!!!..que les choses soient claires ces enfants sont des jeunes fouillant avec leur propre consentement la misère insoutenable de ce pays..il parte trouvé du travail en Libye(un pays qui est en guerre depuis 10ans)et qui reste tout de même l'Eldorado des milliers de jeunes tchadiens qui n'en peuvent plus de la misère de leur pays.. l'état fait ces tapages médiatiques pour masquer son échec à prendre en charge les besoins le plus minimes de ses citoyens. ..voici la triste réalité dernière cet histoire ",offensive,2,0,2,0,0
285780,Facebook:/<post-id>/comments,Chamarikh sakit syndicat,hate,1,1,0,0,0
285781,Facebook:/<post-id>/comments,Erreurs vous les hommes de sara ne vous s'attirer pas le malheur sur votre village depuis quand une femme deviennent un cheffe de village ? Même la France qui nous as coloniser ne donne jamais une chance à la femme au candidature présidentielle ? ,offensive,2,0,2,0,0
285782,Facebook:/<post-id>/comments,Depuis quand une femme commande les hommes chez les Sara,offensive,2,0,2,0,0
285783,Facebook:/<post-id>/comments,wallay chamarik et corrompu ,hate,1,1,0,0,0
285792,Facebook:/<post-id>/comments,Migo vs êtes raciste tu n'aimes pas les zakhawa,offensive,2,0,2,0,0
285794,Facebook:/<post-id>/comments,Kirdi va mourrir kirdi,hate,1,1,0,0,0
285795,Facebook:/<post-id>/comments,Ils sont réellement des chamarokha dol. Tous,hate,1,1,0,0,0
285796,Facebook:/<post-id>/comments,Dernières informations qu'on a réussi. Les officiers zakhawa ont déposé les armes et demandent aux autres de les rejoindre et Déby a fait appel aux officiers gouran mais la majorité a refusé. Déby demande de tuer le jeune Abdrahman Ali Saleh ( Abdrahman Anda Djerou ),offensive,2,0,2,0,0
285799,Facebook:/<post-id>/comments,Coe ils ont l'habitude de dire coiffe hana kirdi dol ????????,offensive,2,0,2,0,0
285800,Facebook:/<post-id>/comments,Hey ne dit pas mère de tous les tchadiens.  Combien de fois nos parents sont tués on a pas vu vos manifestations . Maintenant comme c'est une zakhawa qui est décédé voilà on parle de manifestation.  Vous vous souciez de n'importent quoi puisque même YaYa Dillo n'a pas des ambitions politiques. Ses ambitions sont fondées sur des vengeances et des querelles.  Vous les voyous allez y dormir. Et toi Masra souviens toi de ton livre tu peux pas être à côté des musulmans. Je vous en merde ????,offensive,2,0,2,0,0
285801,Facebook:/<post-id>/comments,Justice n’est pas zakhawa????mon frère tu fumes quel herbe ?,offensive,2,0,2,0,0
285802,Facebook:/<post-id>/comments,prkw elle dit kirdi au lieu de dire chrétien kant elle parle en arabe ? ,insult,3,0,0,3,0
285803,Facebook:/<post-id>/comments,Kirdi selon  toi c'est quoi Fatim?,offensive,2,0,2,0,0
285804,Facebook:/<post-id>/comments,Kirdi sakad mala,hate,1,1,0,0,0
285805,Facebook:/<post-id>/comments,Anto grousse khalas chamarakh hhhhhhhhg,offensive,2,0,2,0,0
285806,Facebook:/<post-id>/comments,Tchadien hawafin matatab haloum koulloum chamarih hanna debiy,offensive,2,0,2,0,0
285807,Facebook:/<post-id>/comments,Avoir une peau blanche ne signifie pas qu'on est arabe.On a conscience qu'ici au Tchad chaque tribu a des griots.Et tout les arabes n'est sont pas contre les Zakhawas. Est-ce bien clair mr griot,offensive,2,0,2,0,0
285808,Facebook:/<post-id>/comments,Chamarikh  tabgo abit le deby ,hate,1,1,0,0,0
285809,Facebook:/<post-id>/comments,Houda chamarokha sey ,hate,1,1,0,0,0
285810,Facebook:/<post-id>/comments,Ne parle pas comme ça.même toi tu peux te marier a une fille zakhawa sans ton complexe.,offensive,2,0,2,0,0
285811,Facebook:/<post-id>/comments,D'accord personnes ne cherche à se marier avec une zakhawa parce qu'elle est très laide ,insult,3,0,0,3,0
285812,Facebook:/<post-id>/comments,Filles des zakhawa c'est pas comme l'eau a voir chaque forgeron elle Marie avec ,offensive,2,0,2,0,0
285813,Facebook:/<post-id>/comments,Malade que vous est (le père de Moussa Faki le président de commission  de l'UA )et le Général Abdoulaye Issakha Sarwa sont de Zakhawa aussi?,insult,3,0,0,3,0
285814,Facebook:/<post-id>/comments,Tu est bête mon frère d'ailleurs tu ne pas de l'ethnie zakhawa quitte l'abat.,offensive,2,0,2,0,0
285815,Facebook:/<post-id>/comments,Ce pas ça qu'on appelle chamaraka? Pardon je suis du passage,offensive,2,0,2,0,0
285816,Facebook:/<post-id>/comments,Maman cloutou,offensive,2,0,2,0,0
285819,Facebook:/<post-id>/comments,Aboual fesses zata koussoum ??????????,offensive,2,0,2,0,0
285820,Facebook:/<post-id>/comments,Texte vide de sens aucun arguments visant à ouvrir un débat constructive. Tu te sert des moeurs pensant la dénigrée. Tu connais  l'islam toi?,normal,4,0,0,0,4
285821,Facebook:/<post-id>/comments,Awin da maskhin can roudjal sawo chey bes tibazoum wa can  radjil bazacou gal chamarokha ,offensive,2,0,2,0,0
285822,Facebook:/<post-id>/comments,Chamarik dol dah...,insult,3,0,0,3,0
285823,Facebook:/<post-id>/comments,Kirdi laisse le Coran si tu seras disparue dans 1h du temps ,hate,1,1,0,0,0
285824,Facebook:/<post-id>/comments,Nas Assa djawobo Leloup da koulloum chamarikh,offensive,2,0,2,0,0
285825,Facebook:/<post-id>/comments,Wly inti  da chamaroukha ,hate,1,1,0,0,0
285826,Facebook:/<post-id>/comments,damboula pour succe masra quelle h'onte ,insult,3,0,0,3,0
285827,Facebook:/<post-id>/comments,Damboula besssssss,insult,3,0,0,3,0
285829,Facebook:/<post-id>/comments,Damboula hanakou,insult,3,0,0,3,0
285830,Facebook:/<post-id>/comments,Damboula anakou ? kouloukou.,insult,3,0,0,3,0
285831,Facebook:/<post-id>/comments,Damboula hanakou wahid wahid hatta migo,insult,3,0,0,3,0
285834,Facebook:/<post-id>/comments,damboula hanak,insult,3,0,0,3,0
285836,Facebook:/<post-id>/comments,L'immaturité de ça.damboula anakou et vous applaudissez.fatiss,insult,3,0,0,3,0
285837,Facebook:/<post-id>/comments,Et si t’es Birti comme dise certains illettrés par hasard? Donc la personne ne pourra pas l'épouser? Il suffit juste d'avoir les frics et c'est bon .,offensive,2,0,2,0,0
285838,Facebook:/<post-id>/comments,Jamais  on peut  se marier avec une Birtirommi ??,offensive,2,0,2,0,0
285839,Facebook:/<post-id>/comments,Birtirommi ????.  Regarde son nez. ,hate,1,1,0,0,0
285840,Facebook:/<post-id>/comments,Birti qui ta amené au Tchad en 1990 ??,hate,1,1,0,0,0
285841,Facebook:/<post-id>/comments,Mais je dis hein... tout le temps c'est vous (zaghawa et Gorane) qui tue,offensive,2,0,2,0,0
285842,Facebook:/<post-id>/comments,Les zaghawas et les goranes ce sont  la même ethnie faite vos coneries ailleurs,offensive,2,0,2,0,0
285843,Facebook:/<post-id>/comments,Faites tout pour torturé et tué le pauvre peuple qui n’as que les mains vide. Dieu du haut des Cieux se lèvera et vous prouvera que votre pouvoir est limité. Je n’ai jamais de toute ma vie vu un méchant vampire comme Deby. ,hate,1,1,0,0,0
285846,Facebook:/<post-id>/comments,Au Tchad on sait ou chercher les moutons. Exact,normal,4,0,0,0,4
285846,Facebook:/<post-id>/comments,Despote deby guerib bess temchi lamadji comme les innocents que tu avais froidement assassiné. ,hate,1,1,0,0,0
285846,Facebook:/<post-id>/comments,Au Tchad on s est ou chercher les moutons. Exact,offensive,2,0,2,0,0
285847,Facebook:/<post-id>/comments,Fils de pute deby dégage ,hate,1,1,0,0,0
285848,Facebook:/<post-id>/comments,Bref l'élection présidentielle est annulé car le parti des criminels MPS est criminellement restauré par la cour suprême de MPS pour faire progresser la criminalité au Tchad. Néanmoins la jeunesse Tchadiennes est fatiguée de cette injustice alors elle rappelle à la cour suprême que même si les dossiers nos candidats ne sont pas acceptés le combat ne s'arrêtera pas ici car la liberté naîtra du courage celle-ci.En effet chaque chose a sa fin alors...! La jeunesse toujours debout pour arrêter les désordres organisés par les affamés de deby .,hate,1,1,0,0,0
285850,Facebook:/<post-id>/comments,Ce qui me fait mal c'est le fait que tous les candidats à l'élection de cette année sont laids même Juste connaît ?? Et Dieu créa #BALTAZAR ????,hate,1,1,0,0,0
285851,Facebook:/<post-id>/comments,Le tchad c'est pour tout les tchadiens et non pour les responsables de ce pays .  Chamarikh dol sakit  inal aboukoum zata ya,hate,1,1,0,0,0
285852,Facebook:/<post-id>/comments,Azabat wo chamarik ,insult,3,0,0,3,0
285853,Facebook:/<post-id>/comments,Nous peuples on conteste ce que les députés votent désormais on veut que nous même nous votons ce sont les députés oui oui chamarikh sakit ,hate,1,1,0,0,0
285854,Facebook:/<post-id>/comments,Je dit jamais un musulman soutiendra masra au terrain seulement par la bouche ne te detrompe pas masra même hissein habre est mille fois meilleures que toi en dictature que toi pour nous gouverner kirdi sakite esclave,hate,1,1,0,0,0
285855,Facebook:/<post-id>/comments,Kirdi dol sakite,hate,1,1,0,0,0
285856,Facebook:/<post-id>/comments,Les zakhawas sont des animaux criminels,hate,1,1,0,0,0
285860,Facebook:/<post-id>/comments,Kirdi kafir,hate,1,1,0,0,0
285861,Facebook:/<post-id>/comments,Tu es un diable kirdi,hate,1,1,0,0,0
285863,Facebook:/<post-id>/comments,On t’envoie les GMIP tu pleure  s’ils partent tu nous embrouilles pour rien kirdi da ,hate,1,1,0,0,0
285864,Facebook:/<post-id>/comments,Kirdi abide,hate,1,1,0,0,0
285865,Facebook:/<post-id>/comments,T’est une honte un gay comme toi ne peut rien faire donc arrête s’il te plaît arrête de nous embêter kirdi da,hate,1,1,0,0,0
285866,Facebook:/<post-id>/comments,Kirdi ma yichila houkoum hana TChad ??????????????,hate,1,1,0,0,0
285867,Facebook:/<post-id>/comments,Kirdi da kirdi bess,hate,1,1,0,0,0
285868,Facebook:/<post-id>/comments,Y’a pas pire raciste et haineux que les sudistes du Tchad même entre eux ils sont méchants et pas de pitiés et même tout est permis chez eux surtout sur le réseaux sociaux en nous qualifiant des analphabètes et sauvages et quand tu lances un mot déplacé tout le monde à la fois s’attaque à toi. En tout cas je ne crois aucun tchad unis et prospère avec les Kirdis de sud de bled.,hate,1,1,0,0,0
285869,Facebook:/<post-id>/comments,Zakhawa Walla hamir yaki ne nous aimerez pa avec cette ethnie ( Hamir)a quoi ils ns servent d abord s il s' agit da du pouvoir n oublié pa l histoire e cycliste .tt apogé a sn déclin.idot,hate,1,1,0,0,0
285870,Facebook:/<post-id>/comments,Espèce de petasse ,hate,1,1,0,0,0
285874,Facebook:/<post-id>/comments,Ta religion ne t'enseigne seulement la violence et le mépris de l'autre.tu es pire qu'un mécréant.mieux se taire l.immoraliste qui prétend donner la leçon de morale a une dame bien éduquée qui est au dessus de la mêlée.vis ta haine et laisse la aimer ceux et celles qu'elle veut.qu'ils soient musulmans ,hate,1,1,0,0,0
285875,Facebook:/<post-id>/comments,Le Tchad est rempli de bêtes ! Comment voudriez vous développer un pays avec ces genres de personnes ? Mieux je change de nationalité.,offensive,2,0,2,0,0
285877,Facebook:/<post-id>/comments,Damboula Hana ya farahk,hate,1,1,0,0,0
285880,Facebook:/<post-id>/comments,Le mot me manque !!! Sara da sara birti da birti comme disait le Maréchal damboula hanakou ??????vous êtes les ennemi de développement du Tchad !!mps fi raskou bes yagot wilettt boy,hate,1,1,0,0,0
285881,Facebook:/<post-id>/comments,Fuck masra birti sakite,hate,1,1,0,0,0
285882,Facebook:/<post-id>/comments,Un homme sans cœur sans foie birti sakit bagou bour,hate,1,1,0,0,0
285883,Facebook:/<post-id>/comments,Hey asmo BIRTI dol wa SARA dol da vous etez né pour être gouverner .   Sauvage.     Sauvage,hate,1,1,0,0,0
285884,Facebook:/<post-id>/comments,birti ma sara dol da ma kilab ,hate,1,1,0,0,0
285885,Facebook:/<post-id>/comments,Hei je m'adresse a tous les birti et autres délinquants laissés vos commentaires.tant que Maréchal est la c le kalachnikov qui travaille au ????????????????,hate,1,1,0,0,0
285886,Facebook:/<post-id>/comments,Tu n pas zahkawa birti sakit,hate,1,1,0,0,0
285887,Facebook:/<post-id>/comments,Des birtis comme celui là qui frennent le développement du pays ,hate,1,1,0,0,0
285895,Facebook:/<post-id>/comments,Ça sera bien de refaire cette émission en après midi. ,normal,4,0,0,0,4
285907,Facebook:/<post-id>/comments,Une contribution de résilience économique C'est à dire s'adapter au choc de la pandémie  Et si on booste le secteur primaire c'est à dire inciter les agriculteurs à cultiver plus par un investissement raisonnable de l'Etat qui augmentera l'emploi dans le futur et une baisse des impôts pour les Grandes entreprises industrielles qui transforme les produits agricole ainsi le territoire national peut avoir  des marges des produits exportés et assurer une vivre alimentaire condescendant pour son peuple,normal,4,0,0,0,4
285912,Facebook:/<post-id>/comments,L’homme sans son origine est mouton . ,offensive,2,0,2,0,0
285971,Facebook:/<post-id>/comments,ha ...da fanini dol wa?ma indoum chahalla...,normal,4,0,0,0,4
285996,Facebook:/<page-id>/posts,L'ARMÉE DE DEBY DÉGUISÉE EN POLICE  Les éléments de la DGSSIE déguisés en policiers sillonnent les rues de N'Djamena.,normal,4,0,0,0,4
286005,Facebook:/<page-id>/posts,RAPPEL D'UNE ARCHIVE D'UN PETIT DAMBOULA À SON GRAND FRERE   Ce n'est pas la diaspora DAMBOULA qui détourne les biens de ce pays. Ce sont les ministres de Deby avec lui en tête qui volent et pillent ce pays.   Grand frère Padare,normal,4,0,0,0,4
286008,Facebook:/<page-id>/posts,Gal pourquoi j'insulte kouss oumah le Idriss Deby? Vous pensez que quand on insulte c'est pour faire plaisir? J'ajoute ce matin KAKAITA BATANE khan mah adjaba koum apkou,hate,1,1,0,0,0
286009,Facebook:/<page-id>/posts,DEBY UN MENTEUR HORS PAIRE   Écoutez jusqu'au bout et faites vous même votre analyse.   Idriss Deby est non seulement un dicateteir l'as un menteur sans égale,normal,4,0,0,0,4
286010,Facebook:/<page-id>/posts,UN.PRESIDENT QUI INSULTE SON PEUPLE   Damboula hanakoum répeté par Idriss Deby dans un état d'ébriété totale.   Notre réponse est simple KOUSS OUMAK FATISS,hate,1,1,0,0,0
286014,Facebook:/<page-id>/posts,IDRISS DEBY SERA T-IL SEUL CANDIDAT?   Selon certaines indiscrétion,normal,4,0,0,0,4
286020,Facebook:/<page-id>/posts,SI JE NE DEVRAIS CHOISIR QU'ENTRE LES 2...  Si je n'ai pas un autre choix que de choisir entre IDRISS DEBY et ALLADOUM DJARMA BALTAZAR,normal,4,0,0,0,4
286022,Facebook:/<page-id>/posts,PLUS QUE 6 CANDIDATS  Tout le moonde quitte le navire et il est fort possible que Deby se retrouve seul.   A la veille du début des campagne pour les élections,normal,4,0,0,0,4
286027,Facebook:/<page-id>/posts,CHALO LAFAYE  Les sbires d'Idriss Deby ont compris le message que nous avons passé et ont reçu l'ordre de déguerpir devant le siège des TRANSFORMATEURS.   Merci à chacun et chacune de vous pour la mobilisation qui a permis de libérer nos frères et sœurs sans violence.   Restons vigilants et à l'écoute pour d'autres instructions.,normal,4,0,0,0,4
286030,Facebook:/<page-id>/posts,MANIFESTATION HISTORIQUE À PARIS   La manifestation d'hier à Paris n'était pas seulement une manifestation contre Deby mais une union et un moment de pardon entre les fils du Tchad. Un moment de pardon entre les activistes de la communauté Zakhawa et les autres activistes.   Personnellement,normal,4,0,0,0,4
286038,Facebook:/<page-id>/posts,Idriss a ordonné la coupure d'Internet suite à la rumeur d'instruction prévue après la prière du vendredi.  Les neutres et les Doungourous du MPS aussi sont privés du net,offensive,2,0,2,0,0
286042,Facebook:/<page-id>/posts,VICE DE PROCEDURE  La candidature du candidat Idriss Deby doit être automatiquement invalidée par la cour suprême ainsi que la CENI pour vice de procédure et violation des lois électorales.   1. Le MPS a commencé les campagnes et meetings électoraux avant les autres et en période non autorisée par la loi.  2. Les supports de communication pour la campagne du candidat du MPS sont diffusées et publiées en toute illégalité.   L'opposition doit saisir cette occasion très rapidement pour demander l'invalidation de la candidature du candidat du MPS Idriss Deby.,normal,4,0,0,0,4
286043,Facebook:/<page-id>/posts,TOUJOURS DISPONIBLE  Hello tout le monde. Juste vous rappelez que le décor est toujours disponible pour tous les N'Djamenois qui veulent faire malin et se cacher derrière la coupure d'Internet.   Cliquez sur ce lien pour changer votre décor car Internet est revenu depuis 30h à N'Djamena.  Il n'y a que 3 options:  1. Condamner fermement l'acte commis par l'armée de Deby  2. Mettre le décor dont le lien est en bas  3. Se taire et ne rien dire donc,normal,4,0,0,0,4
286047,Facebook:/<page-id>/posts,RETRAIT DU PARTI FAR  Deby reçoit une gifle sans pareille des opposants politiques.   Le Fédéraliste Ngarlejy Yorongar vient de déclarer le retrait de sa candidature à la course du 11 avril,normal,4,0,0,0,4
286050,Facebook:/<page-id>/posts,LES NORDISTES N'ONT PAS LE DROIT À LA MAGISTRATURE SUPRÊME   Liste des candidatures dont les dossiers ont été invalidées:  1- Masra Succès  2- Saad Saleh Daoud  3- Mahamat Nour Moustafir  4- Yaya Dilo 5- Abdelkader Mahamat alias Baba Laade  6- Mahmoud Ali  7- Mahamat Yosko.   Deby a ordonné le rejet des dossiers de tous les candidats issus du nord car il veut être le seul candidat de la zone septentrionale.,normal,4,0,0,0,4
286051,Facebook:/<page-id>/posts,RESULTATS DES ÉLECTIONS   Ce n'est pas par hasard cette liste par ordre. Vous verrez que c'est exactement dans cet ordre que sera aussi les élections du 11 avril (s'il y a élection).  Précisons que Deby à rejeté les dossiers de tous les candidats issus du nord du pays comme lui. Il est clair que Idriss Deby veut être le seul maître à représenter le nord.,normal,4,0,0,0,4
286053,Facebook:/<page-id>/posts,BON RETOUR À IDRISS DEBY   Vraiment  Airtel et Moov ont même coupé Internet à Idriss Deby Itno?   Deby doit rejoindre les manifestants contre le régime d'Idriss qui nous prive de nos libertés.,normal,4,0,0,0,4
286054,Facebook:/<page-id>/posts,Je pensais que quand Deby coupe Internet,normal,4,0,0,0,4
286055,Facebook:/<page-id>/posts,Message à tous les N'djamenois libérés: vous avez été privés de liberté injustement. Nous attendons que vous condamner le régime de Deby pour violation de vos droits.,normal,4,0,0,0,4
286059,Facebook:/<page-id>/posts,HONNEUR AUX AMAZONES   Alors que d'autres femmes se pavanent et font des selfies pour montrer à l'usurpatrice Hinda Deby Itno,normal,4,0,0,0,4
286061,Facebook:/<page-id>/posts,Un affrontement aurait lieu en ce moment entre des insurgés fidèles à Yaya Dillo et les criminels a la solde de Deby dans la localité de Ourba et Iriba,normal,4,0,0,0,4
286070,Facebook:/<page-id>/posts,Des hommes et des femmes mains nues face aux chars de Deby,normal,4,0,0,0,4
286071,Facebook:/<page-id>/posts,Des soldats de Deby armés et avec des chats combat attaquant la population devant chez Yaya Dillo en ce moment.,normal,4,0,0,0,4
286072,Facebook:/<page-id>/posts,Voilà le lache Idriss Deby qui déploie des chars de guerre pour cadriller la maison de Yaya Dillo.,offensive,2,0,2,0,0
286073,Facebook:/<page-id>/posts,Depuis la fenêtre de son domicile où il est encerclé par la milice prétorienne et assassine de Deby,normal,4,0,0,0,4
286074,Facebook:/<page-id>/posts,Ce ne sont pas des acteurs d'un film mais plutôt des proches de Deby qui n'ont pas besoin de porter de tenues militaires car le grade de général leur est décernés génétiquement.   En passant,normal,4,0,0,0,4
286082,Facebook:/<page-id>/posts,URGENT COLIS A REMETTRE MAIN EN MAIN  Je cherche une occasion Paris - N'Djamena pour un colis à remettre à Idriss Deby qui est sous pression ces dernières semaines.   J'ai déjà pris contact avec le service de protocole de la Présidence pour que la personne qui prendra mon colis soit reçu en audience par Idriss en personne.,normal,4,0,0,0,4
286087,Facebook:/<page-id>/posts,INJUSTICE A LA SNE D'ABÉCHÉ  Un commando composé de militaire de la milice clanique de Deby a débarqué ce soir à Abéché au nord Est du Tchad pour arrêter et passer à tabac des techniciens de la Société Nationale d'Électricité.  Ce groupe de commando n'a pas supporté qu'un délestage de quelques minutes se fasse dans leurs camp et ont débarqué pour passer à tabac ces pauvres techniciens.  Je vous laisse regarder ces images d'horreur.  Nous reviendrons avec plus d'informations dans les heures qui suivent,offensive,2,0,2,0,0
286099,Facebook:/<page-id>/posts,CHEIKH IMAM IDRISS DEBY   Je vous présente le nouveau Cheikh Imam,normal,4,0,0,0,4
286101,Facebook:/<page-id>/posts,Point de la mi journée des manifestations au Tchad et dans le monde contre le 6ème mandat d'Idirss Deby.  Pour participer: https://streamyard.com/jjdwsupa2s,normal,4,0,0,0,4
286107,Facebook:/<page-id>/posts,FACEBOOK LIVE A 12H00  La révolution Tchadienne. Pourquoi nous devrons faire partir Idriss Deby.   Retour sur les 5 années de règnes chaotique du MPS:   Le viol de Zouhoura Les 16 mesures  Le Massacre des prisonniers Les promesses non tenues Etc.   N'hésitez pas à nous appeler.,normal,4,0,0,0,4
286136,Facebook:/<page-id>/posts,UNE VICTOIRE DU PEUPLE  Le MPS et son gourou le dictateur Idriss DEBY viennent de prendre une nouvelle claque face à la détermination du jeune Succès Masra et des leaders politiques et de la société civile.  Les Etats Unis d'Amérique ont exigé la garantie de la liberté de mouvement et le respect des principes de la démocratie au régime MPS.  Ils ont fini par obtenir les garanties des autorités Tchadiennes avant d'informer le leaders du parti les TRANSFORMATEURS et ses camarades qu'ils peuvent quitter les lieux où ils sont réfugiés depuis 5 jours.  Aussi,normal,4,0,0,0,4
286142,Facebook:/<page-id>/posts,Deby walaye si je pars au paradis et je le vois la bas,normal,4,0,0,0,4
286146,Facebook:/<page-id>/posts,LISTES DES PERSONNES ARRÊTÉES DURANT LA MANIFESTATION DU 6 FEVRIER   La milice du despotes Idriss Deby n'a pas hésité à arrêter plusieurs acteurs de la société civile durant la manifestation du 6 fevrier qui est une première au Tchad.   Voici la liste des personnes arbitrairement arrêtées hier suite à la marche d’hier  Arrêtés : Mahamat Ibedou,normal,4,0,0,0,4
286158,Facebook:/<page-id>/posts,Appel à l'unité nationale et à la mobilisation citoyenne pour dire non à la candidature d'Idriss Deby pour un 6ème Mandat .   Ensemble disons STOP à Idriss DEBY,normal,4,0,0,0,4
286168,Facebook:/<page-id>/posts,LIBÉREZ-LE  Nous exigeons la libération sans condition d'Idriss Deby pris en otage par une mafia de Voleurs et pilleurs.  30 années,normal,4,0,0,0,4
286169,Facebook:/<page-id>/posts,Deby demande aux Ngambaye de N'Djamena de repartir vivre à Moundou car il donnera de l'électricité 24h/24 la bas uniquement mais pas à N'Djamena,normal,4,0,0,0,4
286179,Facebook:/<page-id>/posts,DÉCOR OUVERTURE ECOLES  Tous ceux et celles qui mettent ce décor doivent être comptés parmi les opposants à la candidature du MPS.   L'ouverture des écoles fait partie des revendications de l'opposition  car Deby et le MPS ont à l'origine du déclin du système éducatif actif Tchadien.,normal,4,0,0,0,4
286190,Facebook:/<page-id>/posts,La France tient à remercier Idriss Deby et ses proches qui ont été les premiers volontaires Africains à se faire vacciner du COVID19,normal,4,0,0,0,4
286206,Facebook:/<page-id>/posts,1. Qui est ce gamin de 16 ans qu'on a mis sur le tarmac de l'aéroport du Bourget pour accueillir Idriss Deby?   2. Pourquoi Idriss n'a pas mis sa tenue de maréchal? Ah j'ai oublié,normal,4,0,0,0,4
286228,Facebook:/<post-id>/comments,Tout ce que je sais ce que Deby a investi quelqu’un de garder ses cheveux et combattre son régime durant son éternité à la tête du Pays.,normal,4,0,0,0,4
286267,Facebook:/<post-id>/comments,En tout cas il n'est pas comme le traitre Masra. Il est sorti manifester dans la centre ville pas derrière une ambassade ,offensive,2,0,2,0,0
286443,Facebook:/<post-id>/comments,Wallay deby alme haga ya kamal,normal,4,0,0,0,4
286446,Facebook:/<post-id>/comments,Hey toi la soit un homme.  À cet âge tu ment comme ça abel wala chamourouka ,hate,1,1,0,0,0
286452,Facebook:/<post-id>/comments,Je vois pas le nom du traître Masra,insult,3,0,0,3,0
286541,Facebook:/<post-id>/comments,Bientôt deby sera arrêté aussi,normal,4,0,0,0,4
286543,Facebook:/<post-id>/comments,Dans bientôt le dictateur Deby sera arrêté aussi,normal,4,0,0,0,4
286545,Facebook:/<post-id>/comments,Arrêtez les tous y compris MIDI.,normal,4,0,0,0,4
286550,Facebook:/<post-id>/comments,Tu ments comme tu respire. C'est une marche d'emblée interdite par les autorités et là encore malgré l'entêtement de tes illuminés,offensive,2,0,2,0,0
286568,Facebook:/<post-id>/comments,C’est çà la que vous aimez. Vous n’aimez pas la paix. Quand c’est photo avec Deby c’est trahison. Xa fait pitié quoi .,normal,4,0,0,0,4
286583,Facebook:/<post-id>/comments,C'est maintenant tu a compris la politique de Masra avant aussi c'est un  égoïste ,insult,3,0,0,3,0
286583,Facebook:/<post-id>/comments,Ce sont des pièges que MIDI devrait éviter. Là il est tombé dedans. Cela désamorce la machine en marche pour les élections. Tout le monde va pointer du doigt MIDI.,normal,4,0,0,0,4
286607,Facebook:/<post-id>/comments,Mince ?? avec MIDI pas de confiance j'ai dis avant.,normal,4,0,0,0,4
286640,Facebook:/<post-id>/comments,MAÏNA laisses  les moutons émotifs parler......... les gens jugent les gens sur l’immédiat ils ne savent pas votre vécu ..........et t’as déjà fait part de leadership avec ce que tu fais présentement .,offensive,2,0,2,0,0
286653,Facebook:/<post-id>/comments,Depuis deux ans pourquoi deby n’a pas répondu et c’est maintenant qu’il l’appelle? Il veut l’utiliser pour attraper yaya Dillo?,normal,4,0,0,0,4
286654,Facebook:/<post-id>/comments,Toi tu as un problème avec deby ,normal,4,0,0,0,4
286661,Facebook:/<post-id>/comments,Ce n'est pas à Deby de reconnaître le parti de Masra il se dit docteur il ne connait pas la loi ou quoi ,normal,4,0,0,0,4
286696,Facebook:/<post-id>/comments,Imbécile que tu es. Tu peux te comparaître à Masra ? Cul de ta mère. ,hate,1,1,0,0,0
286726,Facebook:/<post-id>/comments,Que ce soit MASRA ou les autres hommes politiques qui soit disant défendent les intérêts du peuple tchadien son tous des traîtres ,offensive,2,0,2,0,0
286731,Facebook:/<post-id>/comments,Deby utilise le système ancien,normal,4,0,0,0,4
286732,Facebook:/<post-id>/comments,Un hypocrite votre président Masra là,insult,3,0,0,3,0
286752,Facebook:/<post-id>/comments,Il a courue comme un lapin pour rencontrer Idriss Deby. Pardon ,normal,4,0,0,0,4
286755,Facebook:/<post-id>/comments,je suis parfaitement d'accord avec  tous ce que tu venait de dire .succès à commis une grave erreur en acceptant seul d aller voir MIDI pour des raisons égoïste  il a oublié que nous somme en période de campagne ? pourquoi maintenant ? ,normal,4,0,0,0,4
286756,Facebook:/<post-id>/comments,Succès Masra n’a rien fait de grave Abel s’il vous plaît !! Succès est un leader politique et il n’est pas parti rendre visite à Deby ! Il est parti accompagner des deux autres personnes ainsi que des médias privés!! Le dialogue politique est nécessaire pour ce pays !! Le monologue ne résout rien Abel!! On peut faire partir Deby mais si la France existe dans nos affaires rien pourrait changer la situation des tchadiens!!,normal,4,0,0,0,4
286772,Facebook:/<post-id>/comments,Félicitation  Abel laisse les moutons parlent  exemple de zene bada et padare Jean Bernard,offensive,2,0,2,0,0
286817,Facebook:/<post-id>/comments,Est-ce à Deby de reconnaître ou pas le parti ?,normal,4,0,0,0,4
