id,query_type,comment,Class,target,hate,offensive,Insult,Neutral,comment_text,tokens,tokens_sent
281140,Facebook:/<post-id>/comments,  cherché  fille  saley deby    a dit nawra saakit,offensive,1,0,1,0,0,   chercher   fille   saley deby     nawra saakit,"['chercher', 'fille', 'saley', 'deby', 'nawra', 'saakit']",['  cherché  fille  saley deby    a dit nawra saakit']
281149,Facebook:/<post-id>/comments,svp   commenter  avoir plus  crédibilité   égard plutôt signaler  compte   répétera plus  genre  bêtises merci,normal,3,0,0,0,1,svp    commenter     crédibilité    égard signaler   compte    répéter   genre   bêtise,"['svp', 'commenter', 'crédibilité', 'égard', 'signaler', 'compte', 'répéter', 'genre', 'bêtise']",['svp   commenter  avoir plus  crédibilité   égard plutôt signaler  compte   répétera plus  genre  bêtises merci']
281150,Facebook:/<post-id>/comments, pense    problème particulier avenue  zakawa,normal,3,0,0,0,1,      problème avenue   zakawa,"['problème', 'avenue', 'zakawa']",[' pense    problème particulier avenue  zakawa']
281157,Facebook:/<post-id>/comments,  sûr  aujourd hui   commencé  zakhawa  demain  commenceras  dire      femmes musulmanes épousent  sudistes délinquant   es,offensive,1,0,1,0,0,   sûr      commencer   zakhawa   demain   commenceras         femme musulman épousent   sudiste délinquer   ,"['sûr', 'commencer', 'zakhawa', 'demain', 'commenceras', 'femme', 'musulman', 'épousent', 'sudiste', 'délinquer']",['  sûr  aujourd hui   commencé  zakhawa  demain  commenceras  dire      femmes musulmanes épousent  sudistes délinquant   es']
281169,Facebook:/<post-id>/comments, and   zakhawa   tout,normal,3,0,0,0,1,  and    zakhawa   ,"['and', 'zakhawa']",[' and   zakhawa   tout']
281174,Facebook:/<post-id>/comments,oui   vrais  femmes zakhawa and épousent   chrétiens  sinon  autres   communauté and   problèmes parceque  autres  musulmans comme eux,normal,3,0,0,0,1,oui    vrai   femme zakhawa and épousent    chrétien        communauté and    problème parceque     musulmans,"['oui', 'vrai', 'femme', 'zakhawa', 'and', 'épousent', 'chrétien', 'communauté', 'and', 'problème', 'parceque', 'musulmans']",['oui   vrais  femmes zakhawa and épousent   chrétiens  sinon  autres   communauté and   problèmes parceque  autres  musulmans comme eux']
281196,Facebook:/<post-id>/comments,cette petite bordel  peut   représenter  nom   communauté zakhawa merde bordel quels genres  conneries,hate,0,1,0,0,0,petit bordel      représenter   nom    communauté zakhawa merde bordel genre   connerie,"['petit', 'bordel', 'représenter', 'nom', 'communauté', 'zakhawa', 'merde', 'bordel', 'genre', 'connerie']",['cette petite bordel  peut   représenter  nom   communauté zakhawa merde bordel quels genres  conneries']
281200,Facebook:/<post-id>/comments,radio mille collines prevoit  attaquer  zakhawa aujourd hui  demain  musulmans  cohésion entre  tchadiens    réalité    besoin   haineux   donner  leçons,offensive,1,0,1,0,0,radio colline prevoit   attaquer   zakhawa   demain   musulmans   cohésion   tchadien     réalité     besoin    haineux    donner   leçon,"['radio', 'colline', 'prevoit', 'attaquer', 'zakhawa', 'demain', 'musulmans', 'cohésion', 'tchadien', 'réalité', 'besoin', 'haineux', 'donner', 'leçon']",['radio mille collines prevoit  attaquer  zakhawa aujourd hui  demain  musulmans  cohésion entre  tchadiens    réalité    besoin   haineux   donner  leçons']
281250,Facebook:/<post-id>/comments, zaghawas vivent encore   état primitif   comme  animaux sauvages indomptables surtout    société  part  monde  part   animés   haine discriminatoire     origine   expression kirdi sakit  sara sakit tout  là affiché   terrain  si  and invite  zara,hate,0,1,0,0,0,  zaghawas vivre    état primitif      animal sauvage indomptable     société   part   monde   part    animé    haine discriminatoire      origine    expression kirdi sakit   sara sakit   afficher    terrain     and invite   zarer,"['zaghawas', 'vivre', 'état', 'primitif', 'animal', 'sauvage', 'indomptable', 'société', 'part', 'monde', 'part', 'animé', 'haine', 'discriminatoire', 'origine', 'expression', 'kirdi', 'sakit', 'sara', 'sakit', 'afficher', 'terrain', 'and', 'invite', 'zarer']",[' zaghawas vivent encore   état primitif   comme  animaux sauvages indomptables surtout    société  part  monde  part   animés   haine discriminatoire     origine   expression kirdi sakit  sara sakit tout  là affiché   terrain  si  and invite  zara']
281314,Facebook:/<post-id>/comments,      voulez  chinois  tchad  crois tout permis deby   entourage    argent   importe,normal,3,0,0,0,1,       vouloir   chinois   tchad   crois permettre deby    entourage     argent   ,"['vouloir', 'chinois', 'tchad', 'crois', 'permettre', 'deby', 'entourage', 'argent']",['      voulez  chinois  tchad  crois tout permis deby   entourage    argent   importe']
281330,Facebook:/<post-id>/comments,voilà quand  néglige  peuple  autres  droits  faire pareil deby  responsable  tout   arrive  tchadiens,normal,3,0,0,0,1,  négliger   peuple     droit   faire pareil deby   responsable      arrive   tchadien,"['négliger', 'peuple', 'droit', 'faire', 'pareil', 'deby', 'responsable', 'arrive', 'tchadien']",['voilà quand  néglige  peuple  autres  droits  faire pareil deby  responsable  tout   arrive  tchadiens']
281344,Facebook:/<post-id>/comments,sérieusement  esclaves  tchadiens ah non,offensive,1,0,1,0,0,sérieusement   esclaves   tchadien,"['sérieusement', 'esclaves', 'tchadien']",['sérieusement  esclaves  tchadiens ah non']
281379,Facebook:/<post-id>/comments,effectivement  and    moment  certaines révélations éclaboussent  marche vers  grandeur,normal,3,0,0,0,1,effectivement   and     moment   révélation éclaboussent   marche   grandeur,"['effectivement', 'and', 'moment', 'révélation', 'éclaboussent', 'marche', 'grandeur']",['effectivement  and    moment  certaines révélations éclaboussent  marche vers  grandeur']
281532,Facebook:/<post-id>/comments, sport tchadien  malade a cause  certains arrivistes  confondent sport  politique   vrai  fois  faut appeler  chat   nom  journalistes jir    plait  compte   eux,normal,3,0,0,0,1,  sport tchadien   malade cause   arriviste   confondre sport   politique    vrai   fois   falloir appeler   chat    nom   journaliste jir     pler   compte   ,"['sport', 'tchadien', 'malade', 'cause', 'arriviste', 'confondre', 'sport', 'politique', 'vrai', 'fois', 'falloir', 'appeler', 'chat', 'nom', 'journaliste', 'jir', 'pler', 'compte']",[' sport tchadien  malade a cause  certains arrivistes  confondent sport  politique   vrai  fois  faut appeler  chat   nom  journalistes jir    plait  compte   eux']
281553,Facebook:/<post-id>/comments,   indépendant opposant   compte puisque   and a  encore vu  entendu   a rompu avenue  mps officiellement and     stratégie debyenne  affaiblir  poids  opposants   grand sud   en croirait jamais,normal,3,0,0,0,1,    indépender opposant    compte    and     entendre    rompre avenue   mps officiellement and      stratégie debyenn   affaiblir   poids   opposant    grand sud    croire jamais,"['indépender', 'opposant', 'compte', 'and', 'entendre', 'rompre', 'avenue', 'mps', 'officiellement', 'and', 'stratégie', 'debyenn', 'affaiblir', 'poids', 'opposant', 'grand', 'sud', 'croire', 'jamais']",['   indépendant opposant   compte puisque   and a  encore vu  entendu   a rompu avenue  mps officiellement and     stratégie debyenne  affaiblir  poids  opposants   grand sud   en croirait jamais']
281653,Facebook:/<post-id>/comments,bien dit  nya aucun marabout digne   nom  vrais  déjà partis,normal,3,0,0,0,1,  nya marabout digne    nom   vrai   déjà parti,"['nya', 'marabout', 'digne', 'nom', 'vrai', 'déjà', 'parti']",['bien dit  nya aucun marabout digne   nom  vrais  déjà partis']
282026,Facebook:/<post-id>/comments, voulons  dictateur deby quitte  pays avant tout,offensive,1,0,1,0,0,  voulons   dictateur deby quitte   pays,"['voulons', 'dictateur', 'deby', 'quitte', 'pays']",[' voulons  dictateur deby quitte  pays avant tout']
282135,Facebook:/<post-id>/comments,   malade djo  fais bien  taf  canada   journée   veux   gens  suivent  23h30  and a  autres choses  faire,offensive,1,0,1,0,0,    malade djo     travail   canada    journée    veux      suivre   23h30   and   chose   faire,"['malade', 'djo', 'travail', 'canada', 'journée', 'veux', 'suivre', '23h30', 'and', 'chose', 'faire']",['   malade djo  fais bien  taf  canada   journée   veux   gens  suivent  23h30  and a  autres choses  faire']
282233,Facebook:/<post-id>/comments,mister larry hier    suivi  afrique media  faisais  louange a deby   surpris,normal,3,0,0,0,1,mister larry hier     suivre   afrique media   faire   louange deby    surprendre,"['mister', 'larry', 'hier', 'suivre', 'afrique', 'media', 'faire', 'louange', 'deby', 'surprendre']",['mister larry hier    suivi  afrique media  faisais  louange a deby   surpris']
282242,Facebook:/<post-id>/comments, prime minister djimrangar a mis en place  commission a  temps  voir  decissions  justice   peuvent etre appliquees,normal,3,0,0,0,1,  prime minister djimrangar mettre place   commission   temps   voir   decission   justice    appliquees,"['prime', 'minister', 'djimrangar', 'mettre', 'place', 'commission', 'temps', 'voir', 'decission', 'justice', 'appliquees']",[' prime minister djimrangar a mis en place  commission a  temps  voir  decissions  justice   peuvent etre appliquees']
282439,Facebook:/<post-id>/comments,en réalité  candidats  devaient   représenter  élections prochaines   derniers devaient laisser succès masara    ceux là  trouvent rien leurs gombos en  gouvernement,normal,3,0,0,0,1,réalité   candidat   devoir    représenter   élection prochain    dernier devoir succès masara       trouver gombo   gouvernement,"['réalité', 'candidat', 'devoir', 'représenter', 'élection', 'prochain', 'dernier', 'devoir', 'succès', 'masara', 'trouver', 'gombo', 'gouvernement']",['en réalité  candidats  devaient   représenter  élections prochaines   derniers devaient laisser succès masara    ceux là  trouvent rien leurs gombos en  gouvernement']
282440,Facebook:/<post-id>/comments, and   connu  public  monsieur   tête   ordre  notaires  tchad depuis quelques années comment  a fait  surprendre mister kebzabo  mister alhabo   vraiment  choix  peuple tchadiens    mister succès masra malgré  interdiction   fameux constitution  midi en attendant jeudi bonne préparatif  questions mister migo  demain   émission,normal,3,0,0,0,1,  and    connaître   public   Monsieur    tête    ordre   notaire   tchad année     surprendre mister kebzabo   mister alhabo    vraiment   choix   peuple tchadien     mister succès masra   interdiction    fameux constitution   midi attendre jeudi bon préparatif   question mister migo   demain    émission,"['and', 'connaître', 'public', 'Monsieur', 'tête', 'ordre', 'notaire', 'tchad', 'année', 'surprendre', 'mister', 'kebzabo', 'mister', 'alhabo', 'vraiment', 'choix', 'peuple', 'tchadien', 'mister', 'succès', 'masra', 'interdiction', 'fameux', 'constitution', 'midi', 'attendre', 'jeudi', 'bon', 'préparatif', 'question', 'mister', 'migo', 'demain', 'émission']",[' and   connu  public  monsieur   tête   ordre  notaires  tchad depuis quelques années comment  a fait  surprendre mister kebzabo  mister alhabo   vraiment  choix  peuple tchadiens    mister succès masra malgré  interdiction   fameux constitution  midi en attendant jeudi bonne préparatif  questions mister migo  demain   émission']
282465,Facebook:/<post-id>/comments,après  résultat  élections présidentielles si deby  gagné  allez regretter surtout    disent transformateurs,normal,3,0,0,0,1,  résultat   élection présidentiel deby   gagner   aller regretter     dire transformateur,"['résultat', 'élection', 'présidentiel', 'deby', 'gagner', 'aller', 'regretter', 'dire', 'transformateur']",['après  résultat  élections présidentielles si deby  gagné  allez regretter surtout    disent transformateurs']
282482,Facebook:/<post-id>/comments,idriss déby a tout intérêt  quitter  pouvoir en douceur,normal,3,0,0,0,1,idriss déby intérêt   quitter   pouvoir douceur,"['idriss', 'déby', 'intérêt', 'quitter', 'pouvoir', 'douceur']",['idriss déby a tout intérêt  quitter  pouvoir en douceur']
282570,Facebook:/<post-id>/comments,migo ceux   dise    a  vivre ensemble  tous  menteurs doum  sara     frères,offensive,1,0,1,0,0,migo    dire       vivre ensemble     menteur doum   sara      frère,"['migo', 'dire', 'vivre', 'ensemble', 'menteur', 'doum', 'sara', 'frère']",['migo ceux   dise    a  vivre ensemble  tous  menteurs doum  sara     frères']
282594,Facebook:/<post-id>/comments, paul manga croit   forces   ordre    parti  pouvoir     mouton  comprends déjà pourquoi  maudit  faire jurer avant  rentrer   gouvernement,offensive,1,0,1,0,0,  paul manga croire    force    ordre     partir   pouvoir      mouton   comprendre déjà   maudire   faire jurer   rentrer    gouvernement,"['paul', 'manga', 'croire', 'force', 'ordre', 'partir', 'pouvoir', 'mouton', 'comprendre', 'déjà', 'maudire', 'faire', 'jurer', 'rentrer', 'gouvernement']",[' paul manga croit   forces   ordre    parti  pouvoir     mouton  comprends déjà pourquoi  maudit  faire jurer avant  rentrer   gouvernement']
282597,Facebook:/<post-id>/comments,paul manga a dit  masra succès a aggressé  police   pourquoi  policiers  réagi,normal,3,0,0,0,1,paul manga   masra succès aggresser   police      policier   réagir,"['paul', 'manga', 'masra', 'succès', 'aggresser', 'police', 'policier', 'réagir']",['paul manga a dit  masra succès a aggressé  police   pourquoi  policiers  réagi']
282604,Facebook:/<post-id>/comments, menteur get a life succès a violenté  militaires  ira en enfer  cause  mensonge,insult,2,0,0,1,0,  menteur get life succè violenter   militaire   ira enfer   cause   mensong,"['menteur', 'get', 'life', 'succè', 'violenter', 'militaire', 'ira', 'enfer', 'cause', 'mensong']",[' menteur get a life succès a violenté  militaires  ira en enfer  cause  mensonge']
282661,Facebook:/<post-id>/comments,ahmat  veux dire  celle  président deby  peut gerer  pays,normal,3,0,0,0,1,ahmat   veux     président deby   gerer   pays,"['ahmat', 'veux', 'président', 'deby', 'gerer', 'pays']",['ahmat  veux dire  celle  président deby  peut gerer  pays']
282664,Facebook:/<post-id>/comments,deby   koulabes  ya mourgou bala boundoug,hate,0,1,0,0,0,deby    koulabes   ya mourgou bala boundoug,"['deby', 'koulabes', 'ya', 'mourgou', 'bala', 'boundoug']",['deby   koulabes  ya mourgou bala boundoug']
282678,Facebook:/<post-id>/comments,haramine sakit  dirige opprimant  peuple,offensive,1,0,1,0,0,haramine sakit   diriger opprimer   peuple,"['haramine', 'sakit', 'diriger', 'opprimer', 'peuple']",['haramine sakit  dirige opprimant  peuple']
282690,Facebook:/<post-id>/comments,kalamak al sahii wa justice adil koula fi tchad mafi,normal,3,0,0,0,1,kalamak al sahii wa justice adil koula tchad mafi,"['kalamak', 'al', 'sahii', 'wa', 'justice', 'adil', 'koula', 'tchad', 'mafi']",['kalamak al sahii wa justice adil koula fi tchad mafi']
282717,Facebook:/<post-id>/comments,quel jenre  justise tan k deby president postscript  justice,normal,3,0,0,0,1,jenre   justise tan k deby president postscript   justice,"['jenre', 'justise', 'tan', 'k', 'deby', 'president', 'postscript', 'justice']",['quel jenre  justise tan k deby president postscript  justice']
282727,Facebook:/<post-id>/comments,personne  lutte masra   1er bandit,offensive,1,0,1,0,0,  lutte masra    premier bandit,"['lutte', 'masra', 'premier', 'bandit']",['personne  lutte masra   1er bandit']
282756,Facebook:/<post-id>/comments, voulons seulement  deby va partir,normal,3,0,0,0,1,  vouloir   deby partir,"['vouloir', 'deby', 'partir']",[' voulons seulement  deby va partir']
282835,Facebook:/<post-id>/comments, parlez  quoi meme wa  probleme  tchad cest deby  chercher  a accuser  autres,normal,3,0,0,0,1,  parler   wa   probleme   tchad cest deby   chercher   accuser  ,"['parler', 'wa', 'probleme', 'tchad', 'cest', 'deby', 'chercher', 'accuser']",[' parlez  quoi meme wa  probleme  tchad cest deby  chercher  a accuser  autres']
282852,Facebook:/<post-id>/comments, hassane sylla bess nadoum communication da,normal,3,0,0,0,1,  hassane sylla bess nadoum communication,"['hassane', 'sylla', 'bess', 'nadoum', 'communication']",[' hassane sylla bess nadoum communication da']
282859,Facebook:/<post-id>/comments,en vrai dire da mister deby  peut  réunir  tchadien  faut   change  coach,normal,3,0,0,0,1,vrai mister deby     réunir   tchadien   falloir    changer   coach,"['vrai', 'mister', 'deby', 'réunir', 'tchadien', 'falloir', 'changer', 'coach']",['en vrai dire da mister deby  peut  réunir  tchadien  faut   change  coach']
282880,Facebook:/<post-id>/comments,vraiment  moutons  gens and aiment pas,normal,3,0,0,0,1,vraiment   mouton   and aimer,"['vraiment', 'mouton', 'and', 'aimer']",['vraiment  moutons  gens and aiment pas']
283012,Facebook:/<post-id>/comments, disons  a   élections présidentiel  tchad idriss déby dégage déby dégage,normal,3,0,0,0,1,  disons      élection présidentiel   tchad idriss déby dégager déby dégager,"['disons', 'élection', 'présidentiel', 'tchad', 'idriss', 'déby', 'dégager', 'déby', 'dégager']",[' disons  a   élections présidentiel  tchad idriss déby dégage déby dégage']
283054,Facebook:/<post-id>/comments, tchad   entreprise gérée   bandits   bandits,normal,3,0,0,0,1,  tchad    entreprise gérer    bandit    bandit,"['tchad', 'entreprise', 'gérer', 'bandit', 'bandit']",[' tchad   entreprise gérée   bandits   bandits']
283076,Facebook:/<post-id>/comments, militaires  soutenir    vas marche inchallah deby va quitte  pouvoir en 2021  puis france aussi,normal,3,0,0,0,1,  militaire   soutenir     marche inchallah deby quitte   pouvoir 2021   france,"['militaire', 'soutenir', 'marche', 'inchallah', 'deby', 'quitte', 'pouvoir', '2021', 'france']",[' militaires  soutenir    vas marche inchallah deby va quitte  pouvoir en 2021  puis france aussi']
283078,Facebook:/<post-id>/comments,où    migo voit  militaires  service  peuple  résidus  miliciens   service  deby   système,offensive,1,0,1,0,0,    migo voir   militaire   service   peuple   résidus   milicien    service   deby    système,"['migo', 'voir', 'militaire', 'service', 'peuple', 'résidus', 'milicien', 'service', 'deby', 'système']",['où    migo voit  militaires  service  peuple  résidus  miliciens   service  deby   système']
283080,Facebook:/<post-id>/comments,  gadhafi elbechir  sadam hussein and so   partira  deby,normal,3,0,0,0,1,   gadhafi elbechir   sadam hussein and so    partir   deby,"['gadhafi', 'elbechir', 'sadam', 'hussein', 'and', 'so', 'partir', 'deby']",['  gadhafi elbechir  sadam hussein and so   partira  deby']
283088,Facebook:/<post-id>/comments,migo léwa that is gétoudje dounyalewah kay zagawa lé djigna pouvoir da arab wala gouran djelé daw djoun pouvoir lé atomadjal sedjie kay nédje ley da ara attention sé bé,offensive,1,0,1,0,0,migo léwa that is gétoudje dounyalewah kay zagawa lé djigna pouvoir arab wala gouran djelé daw djoun pouvoir lé atomadjal sedjie kay nédje ley ara attention sé bé,"['migo', 'léwa', 'that', 'is', 'gétoudje', 'dounyalewah', 'kay', 'zagawa', 'lé', 'djigna', 'pouvoir', 'arab', 'wala', 'gouran', 'djelé', 'daw', 'djoun', 'pouvoir', 'lé', 'atomadjal', 'sedjie', 'kay', 'nédje', 'ley', 'ara', 'attention', 'sé', 'bé']",['migo léwa that is gétoudje dounyalewah kay zagawa lé djigna pouvoir da arab wala gouran djelé daw djoun pouvoir lé atomadjal sedjie kay nédje ley da ara attention sé bé']
283134,Facebook:/<post-id>/comments,regardez  menteur   majorité hoo hoo hoo    partir  quelle étude    su     majorité  bien  majorité   devenue  nom viens montrer   bateau  voit  tchad     drone   pourras guider  distance    bateau  tchad,normal,3,0,0,0,1,regardez   menteur    majorité hoo hoo hoo     partir   étude     savoir      majorité     majorité    devenue   nom venir montrer    bateau   voir   tchad      drone    pouvoir guider   distance     bateau   tchad,"['regardez', 'menteur', 'majorité', 'hoo', 'hoo', 'hoo', 'partir', 'étude', 'savoir', 'majorité', 'majorité', 'devenue', 'nom', 'venir', 'montrer', 'bateau', 'voir', 'tchad', 'drone', 'pouvoir', 'guider', 'distance', 'bateau', 'tchad']",['regardez  menteur   majorité hoo hoo hoo    partir  quelle étude    su     majorité  bien  majorité   devenue  nom viens montrer   bateau  voit  tchad     drone   pourras guider  distance    bateau  tchad']
283185,Facebook:/<post-id>/comments,oui coupeur  route éthique zakhawa  avenue   armés  dictateur deby côte  banditisme zakhawa contre  commerce  mossouro barh el gazelles toujours frontières  libye  tchad  injustice toumaï 31 ans dictateur deby dégagé,hate,0,1,0,0,0,oui coupeur   route éthique zakhawa   avenue    armé   dictateur deby côte   banditisme zakhawa   commerce   mossouro barh el gazelles frontière   libye   tchad   injustice toumaï 31 an dictateur deby dégager,"['oui', 'coupeur', 'route', 'éthique', 'zakhawa', 'avenue', 'armé', 'dictateur', 'deby', 'côte', 'banditisme', 'zakhawa', 'commerce', 'mossouro', 'barh', 'el', 'gazelles', 'frontière', 'libye', 'tchad', 'injustice', 'toumaï', '31', 'an', 'dictateur', 'deby', 'dégager']",['oui coupeur  route éthique zakhawa  avenue   armés  dictateur deby côte  banditisme zakhawa contre  commerce  mossouro barh el gazelles toujours frontières  libye  tchad  injustice toumaï 31 ans dictateur deby dégagé']
283197,Facebook:/<post-id>/comments,   this deby   guide    france afrique   continu,normal,3,0,0,0,1,    this deby    guide     france afriqu    continu,"['this', 'deby', 'guide', 'france', 'afriqu', 'continu']",['   this deby   guide    france afrique   continu']
283201,Facebook:/<post-id>/comments,deux 2 objectifs   dictateur tchadien idriss deby 1er objectif   sauver  régime  tout prix 2ème objectif   servir  france rien  plus donc   crois fort  avenue deby  tchad and ira nul part,normal,3,0,0,0,1,2 objectif    dictateur tchadien idriss deby premier objectif    sauver   régime   prix 2èm objectif    servir   france      croire fort   avenue deby   tchad and ira part,"['2', 'objectif', 'dictateur', 'tchadien', 'idriss', 'deby', 'premier', 'objectif', 'sauver', 'régime', 'prix', '2èm', 'objectif', 'servir', 'france', 'croire', 'fort', 'avenue', 'deby', 'tchad', 'and', 'ira', 'part']",['deux 2 objectifs   dictateur tchadien idriss deby 1er objectif   sauver  régime  tout prix 2ème objectif   servir  france rien  plus donc   crois fort  avenue deby  tchad and ira nul part']
283216,Facebook:/<post-id>/comments, tchad  pays maudit depuis  nuit  temps   diable a élu domicile,offensive,1,0,1,0,0,  tchad   pays maudire   nuit   temps    diable élire domicile,"['tchad', 'pays', 'maudire', 'nuit', 'temps', 'diable', 'élire', 'domicile']",[' tchad  pays maudit depuis  nuit  temps   diable a élu domicile']
283219,Facebook:/<post-id>/comments,deby a quoi avenue  centraux,normal,3,0,0,0,1,deby avenue   central,"['deby', 'avenue', 'central']",['deby a quoi avenue  centraux']
283231,Facebook:/<post-id>/comments,deby  capable  faire  sauver  peau   maître  compte a  piraté,normal,3,0,0,0,1,deby   capable   faire   sauver   peau    maître   compte   pirater,"['deby', 'capable', 'faire', 'sauver', 'peau', 'maître', 'compte', 'pirater']",['deby  capable  faire  sauver  peau   maître  compte a  piraté']
283287,Facebook:/<post-id>/comments,rackya and   activiste  bien   devenu depuis   a  problèmes   quoi être activiste   assise   tabouret   écoute,normal,3,0,0,0,1,rackya and    activiste      devenir      problème    activiste    assise    tabouret    écoute,"['rackya', 'and', 'activiste', 'devenir', 'problème', 'activiste', 'assise', 'tabouret', 'écoute']",['rackya and   activiste  bien   devenu depuis   a  problèmes   quoi être activiste   assise   tabouret   écoute']
283416,Facebook:/<post-id>/comments, moutons  rentrés  ministère   santé quoi   savent  où bien   exprès   où  prof  français merci réseau  citoyens félicitations,normal,3,0,0,0,1,  mouton   rentrer   ministère    santé    savoir      exprès      prof   français réseau   citoyen félicitation,"['mouton', 'rentrer', 'ministère', 'santé', 'savoir', 'exprès', 'prof', 'français', 'réseau', 'citoyen', 'félicitation']",[' moutons  rentrés  ministère   santé quoi   savent  où bien   exprès   où  prof  français merci réseau  citoyens félicitations']
283475,Facebook:/<post-id>/comments,  normal    respectent   normes qd  met  moutons   places   faut pas,normal,3,0,0,0,1,   normal     respecter    norme qd   mettre   mouton    place    falloir,"['normal', 'respecter', 'norme', 'qd', 'mettre', 'mouton', 'place', 'falloir']",['  normal    respectent   normes qd  met  moutons   places   faut pas']
283517,Facebook:/<post-id>/comments,déby   cause   problèmes  tchad  nomme  gens sans diplôme ni compètences,normal,3,0,0,0,1,déby    cause    problème   tchad   nomme   diplôme compètence,"['déby', 'cause', 'problème', 'tchad', 'nomme', 'diplôme', 'compètence']",['déby   cause   problèmes  tchad  nomme  gens sans diplôme ni compètences']
283521,Facebook:/<post-id>/comments,attala da lé  yafhamo wo indoum goudra,normal,3,0,0,0,1,attala lé   yafhamo wo indoum goudra,"['attala', 'lé', 'yafhamo', 'wo', 'indoum', 'goudra']",['attala da lé  yafhamo wo indoum goudra']
283532,Facebook:/<post-id>/comments,déby and aime   tchad  commence  croire a cette théorie  voudrait    soudanais,normal,3,0,0,0,1,déby and aime    tchad   commencer   croire théorie   voudrait     soudanais,"['déby', 'and', 'aime', 'tchad', 'commencer', 'croire', 'théorie', 'voudrait', 'soudanais']",['déby and aime   tchad  commence  croire a cette théorie  voudrait    soudanais']
283534,Facebook:/<post-id>/comments,quand  commences  réfléchir   gouvernance  pays ça  rends malade donc allons slmnt,normal,3,0,0,0,1,  commence   réfléchir    gouvernance   pays   rends malade slmnt,"['commence', 'réfléchir', 'gouvernance', 'pays', 'rends', 'malade', 'slmnt']",['quand  commences  réfléchir   gouvernance  pays ça  rends malade donc allons slmnt']
283537,Facebook:/<post-id>/comments,  deby   responsable  tout    passe  pays,normal,3,0,0,0,1,   deby    responsable       passer   pays,"['deby', 'responsable', 'passer', 'pays']",['  deby   responsable  tout    passe  pays']
283544,Facebook:/<post-id>/comments,yom waid déby anta 14millions lé association ana charmouta da ministre yaya  antam,hate,0,1,0,0,0,yom waid déby anta 14million lé association ana charmouta ministre yaya   antam,"['yom', 'waid', 'déby', 'anta', '14million', 'lé', 'association', 'ana', 'charmouta', 'ministre', 'yaya', 'antam']",['yom waid déby anta 14millions lé association ana charmouta da ministre yaya  antam']
283626,Facebook:/<post-id>/comments,lala maréchal kalam halou  yaarfa disons   vérité vivant,normal,3,0,0,0,1,lala maréchal kalam halou   yaarfa dire    vérité vivre,"['lala', 'maréchal', 'kalam', 'halou', 'yaarfa', 'dire', 'vérité', 'vivre']",['lala maréchal kalam halou  yaarfa disons   vérité vivant']
283702,Facebook:/<post-id>/comments,fi ndjaména almen chourob sakite loulou mafi,normal,3,0,0,0,1,ndjaména almen chourob sakite loulou mafi,"['ndjaména', 'almen', 'chourob', 'sakite', 'loulou', 'mafi']",['fi ndjaména almen chourob sakite loulou mafi']
283745,Facebook:/<post-id>/comments,nassara daa kam iychila koullou maa namame,normal,3,0,0,0,1,nassara daa kam iychila koullou maa namame,"['nassara', 'daa', 'kam', 'iychila', 'koullou', 'maa', 'namame']",['nassara daa kam iychila koullou maa namame']
283746,Facebook:/<post-id>/comments,atala dah idoum goudra sey,normal,3,0,0,0,1,atala dah idoum goudra sey,"['atala', 'dah', 'idoum', 'goudra', 'sey']",['atala dah idoum goudra sey']
283848,Facebook:/<post-id>/comments,si  aimez   pays  votez   déby  cette année svp  merci,normal,3,0,0,0,1,  aimer    pays   voter    déby   année svp  ,"['aimer', 'pays', 'voter', 'déby', 'année', 'svp']",['si  aimez   pays  votez   déby  cette année svp  merci']
283856,Facebook:/<post-id>/comments, marchal   comme  mouton     paroles,offensive,1,0,1,0,0,  marchal      mouton      parole,"['marchal', 'mouton', 'parole']",[' marchal   comme  mouton     paroles']
284003,Facebook:/<post-id>/comments, faut prévenir deby  vas  accepté merci beaucoup,normal,3,0,0,0,1,  falloir prévenir deby     accepter,"['falloir', 'prévenir', 'deby', 'accepter']",[' faut prévenir deby  vas  accepté merci beaucoup']
284292,Facebook:/<post-id>/comments,vérité  toujours  vérité déby dégage,normal,3,0,0,0,1,vérité     vérité déby dégager,"['vérité', 'vérité', 'déby', 'dégager']",['vérité  toujours  vérité déby dégage']
284613,Facebook:/<post-id>/comments,merde  masra   jamais président  tchad car  préférons toujours  maréchal idi  masra   comme  ouatara  tchad donc  besoin donc svp   marche    population    sortir,normal,3,0,0,0,1,merde   masra    jamais président   tchad   préférer   maréchal idi   masra      ouatara   tchad   besoin svp    marche     population     sortir,"['merde', 'masra', 'jamais', 'président', 'tchad', 'préférer', 'maréchal', 'idi', 'masra', 'ouatara', 'tchad', 'besoin', 'svp', 'marche', 'population', 'sortir']",['merde  masra   jamais président  tchad car  préférons toujours  maréchal idi  masra   comme  ouatara  tchad donc  besoin donc svp   marche    population    sortir']
284627,Facebook:/<post-id>/comments, avenue oublié gmip  deby  quoi disciple  nicolas machiavel,normal,3,0,0,0,1,  avenue oublier gmip   deby   disciple   nicolas machiavel,"['avenue', 'oublier', 'gmip', 'deby', 'disciple', 'nicolas', 'machiavel']",[' avenue oublié gmip  deby  quoi disciple  nicolas machiavel']
